TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/13,01:10,1,0,01F0584N,01F0557N,31,100,35
2024/05/13,01:10,1,0,01F0584N,01F0557N,32,97,4
2024/05/13,01:10,1,0,01F0584N,01F0557N,41,55,2
2024/05/13,01:10,1,0,01F0584N,01F0557N,42,90,3
2024/05/13,01:10,1,0,01F0584N,01F0557N,5,86,2
2024/05/13,01:10,1,0,01F0633N,01F0584N,31,100,32
2024/05/13,01:10,1,0,01F0633N,01F0584N,32,97,9
2024/05/13,01:10,1,0,01F0633N,01F0584N,41,0,0
2024/05/13,01:10,1,0,01F0633N,01F0584N,42,93,4
2024/05/13,01:10,1,0,01F0633N,01F0584N,5,86,3
2024/05/13,01:10,1,0,01F0578S,01F0633S,31,99,18
2024/05/13,01:10,1,0,01F0578S,01F0633S,32,102,6
2024/05/13,01:10,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,01:10,1,0,01F0578S,01F0633S,42,90,3
2024/05/13,01:10,1,0,01F0578S,01F0633S,5,86,4
2024/05/13,01:10,1,0,01F0633S,01F0664S,31,93,29
2024/05/13,01:10,1,0,01F0633S,01F0664S,32,90,4
2024/05/13,01:10,1,0,01F0633S,01F0664S,41,93,1
2024/05/13,01:10,1,0,01F0633S,01F0664S,42,93,3
2024/05/13,01:10,1,0,01F0633S,01F0664S,5,75,4
2024/05/13,01:10,1,0,01F0633N,01H0579N,31,100,7
2024/05/13,01:10,1,0,01F0633N,01H0579N,32,93,3
2024/05/13,01:10,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:10,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:10,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:10,1,0,01F0578S,01H0610S,31,95,4
2024/05/13,01:10,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,01:10,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:10,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:10,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:15,1,0,01F0584N,01F0557N,31,100,49
2024/05/13,01:15,1,0,01F0584N,01F0557N,32,90,5
2024/05/13,01:15,1,0,01F0584N,01F0557N,41,0,0
2024/05/13,01:15,1,0,01F0584N,01F0557N,42,86,8
2024/05/13,01:15,1,0,01F0584N,01F0557N,5,86,5
2024/05/13,01:15,1,0,01F0633N,01F0584N,31,100,33
2024/05/13,01:15,1,0,01F0633N,01F0584N,32,108,4
2024/05/13,01:15,1,0,01F0633N,01F0584N,41,100,1
2024/05/13,01:15,1,0,01F0633N,01F0584N,42,86,9
2024/05/13,01:15,1,0,01F0633N,01F0584N,5,79,4
2024/05/13,01:15,1,0,01F0578S,01F0633S,31,95,18
2024/05/13,01:15,1,0,01F0578S,01F0633S,32,90,4
2024/05/13,01:15,1,0,01F0578S,01F0633S,41,97,1
2024/05/13,01:15,1,0,01F0578S,01F0633S,42,91,2
2024/05/13,01:15,1,0,01F0578S,01F0633S,5,72,3
2024/05/13,01:15,1,0,01F0633S,01F0664S,31,93,23
2024/05/13,01:15,1,0,01F0633S,01F0664S,32,97,6
2024/05/13,01:15,1,0,01F0633S,01F0664S,41,93,1
2024/05/13,01:15,1,0,01F0633S,01F0664S,42,90,6
2024/05/13,01:15,1,0,01F0633S,01F0664S,5,91,6
2024/05/13,01:15,1,0,01F0633N,01H0579N,31,111,4
2024/05/13,01:15,1,0,01F0633N,01H0579N,32,111,1
2024/05/13,01:15,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:15,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:15,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:15,1,0,01F0578S,01H0610S,31,86,7
2024/05/13,01:15,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,01:15,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:15,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:15,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:20,1,0,01F0584N,01F0557N,31,100,40
2024/05/13,01:20,1,0,01F0584N,01F0557N,32,104,8
2024/05/13,01:20,1,0,01F0584N,01F0557N,41,97,3
2024/05/13,01:20,1,0,01F0584N,01F0557N,42,79,3
2024/05/13,01:20,1,0,01F0584N,01F0557N,5,88,4
2024/05/13,01:20,1,0,01F0633N,01F0584N,31,100,32
2024/05/13,01:20,1,0,01F0633N,01F0584N,32,100,7
2024/05/13,01:20,1,0,01F0633N,01F0584N,41,97,2
2024/05/13,01:20,1,0,01F0633N,01F0584N,42,82,3
2024/05/13,01:20,1,0,01F0633N,01F0584N,5,86,7
2024/05/13,01:20,1,0,01F0578S,01F0633S,31,100,24
2024/05/13,01:20,1,0,01F0578S,01F0633S,32,100,1
2024/05/13,01:20,1,0,01F0578S,01F0633S,41,93,1
2024/05/13,01:20,1,0,01F0578S,01F0633S,42,90,4
2024/05/13,01:20,1,0,01F0578S,01F0633S,5,77,4
2024/05/13,01:20,1,0,01F0633S,01F0664S,31,102,22
2024/05/13,01:20,1,0,01F0633S,01F0664S,32,93,4
2024/05/13,01:20,1,0,01F0633S,01F0664S,41,93,1
2024/05/13,01:20,1,0,01F0633S,01F0664S,42,79,3
2024/05/13,01:20,1,0,01F0633S,01F0664S,5,79,5
2024/05/13,01:20,1,0,01F0633N,01H0579N,31,97,1
2024/05/13,01:20,1,0,01F0633N,01H0579N,32,86,1
2024/05/13,01:20,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:20,1,0,01F0633N,01H0579N,42,111,1
2024/05/13,01:20,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:20,1,0,01F0578S,01H0610S,31,99,2
2024/05/13,01:20,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,01:20,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:20,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:20,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:25,1,0,01F0584N,01F0557N,31,97,36
2024/05/13,01:25,1,0,01F0584N,01F0557N,32,97,11
2024/05/13,01:25,1,0,01F0584N,01F0557N,41,93,2
2024/05/13,01:25,1,0,01F0584N,01F0557N,42,79,5
2024/05/13,01:25,1,0,01F0584N,01F0557N,5,82,9
2024/05/13,01:25,1,0,01F0633N,01F0584N,31,99,36
2024/05/13,01:25,1,0,01F0633N,01F0584N,32,97,11
2024/05/13,01:25,1,0,01F0633N,01F0584N,41,93,2
2024/05/13,01:25,1,0,01F0633N,01F0584N,42,91,4
2024/05/13,01:25,1,0,01F0633N,01F0584N,5,90,5
2024/05/13,01:25,1,0,01F0578S,01F0633S,31,97,19
2024/05/13,01:25,1,0,01F0578S,01F0633S,32,97,6
2024/05/13,01:25,1,0,01F0578S,01F0633S,41,93,3
2024/05/13,01:25,1,0,01F0578S,01F0633S,42,86,4
2024/05/13,01:25,1,0,01F0578S,01F0633S,5,81,8
2024/05/13,01:25,1,0,01F0633S,01F0664S,31,100,15
2024/05/13,01:25,1,0,01F0633S,01F0664S,32,104,5
2024/05/13,01:25,1,0,01F0633S,01F0664S,41,95,4
2024/05/13,01:25,1,0,01F0633S,01F0664S,42,90,2
2024/05/13,01:25,1,0,01F0633S,01F0664S,5,84,4
2024/05/13,01:25,1,0,01F0633N,01H0579N,31,99,8
2024/05/13,01:25,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,01:25,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:25,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:25,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:25,1,0,01F0578S,01H0610S,31,93,3
2024/05/13,01:25,1,0,01F0578S,01H0610S,32,93,3
2024/05/13,01:25,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:25,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:25,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:30,1,0,01F0584N,01F0557N,31,97,34
2024/05/13,01:30,1,0,01F0584N,01F0557N,32,93,15
2024/05/13,01:30,1,0,01F0584N,01F0557N,41,86,1
2024/05/13,01:30,1,0,01F0584N,01F0557N,42,86,5
2024/05/13,01:30,1,0,01F0584N,01F0557N,5,88,2
2024/05/13,01:30,1,0,01F0633N,01F0584N,31,104,30
2024/05/13,01:30,1,0,01F0633N,01F0584N,32,97,7
2024/05/13,01:30,1,0,01F0633N,01F0584N,41,0,0
2024/05/13,01:30,1,0,01F0633N,01F0584N,42,88,6
2024/05/13,01:30,1,0,01F0633N,01F0584N,5,81,6
2024/05/13,01:30,1,0,01F0578S,01F0633S,31,100,25
2024/05/13,01:30,1,0,01F0578S,01F0633S,32,91,2
2024/05/13,01:30,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,01:30,1,0,01F0578S,01F0633S,42,91,2
2024/05/13,01:30,1,0,01F0578S,01F0633S,5,82,1
2024/05/13,01:30,1,0,01F0633S,01F0664S,31,100,24
2024/05/13,01:30,1,0,01F0633S,01F0664S,32,99,2
2024/05/13,01:30,1,0,01F0633S,01F0664S,41,0,0
2024/05/13,01:30,1,0,01F0633S,01F0664S,42,93,4
2024/05/13,01:30,1,0,01F0633S,01F0664S,5,75,5
2024/05/13,01:30,1,0,01F0633N,01H0579N,31,108,3
2024/05/13,01:30,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,01:30,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:30,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:30,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:30,1,0,01F0578S,01H0610S,31,90,6
2024/05/13,01:30,1,0,01F0578S,01H0610S,32,91,2
2024/05/13,01:30,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:30,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:30,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:35,1,0,01F0584N,01F0557N,31,93,35
2024/05/13,01:35,1,0,01F0584N,01F0557N,32,90,11
2024/05/13,01:35,1,0,01F0584N,01F0557N,41,0,0
2024/05/13,01:35,1,0,01F0584N,01F0557N,42,86,7
2024/05/13,01:35,1,0,01F0584N,01F0557N,5,86,5
2024/05/13,01:35,1,0,01F0633N,01F0584N,31,100,22
2024/05/13,01:35,1,0,01F0633N,01F0584N,32,93,7
2024/05/13,01:35,1,0,01F0633N,01F0584N,41,0,0
2024/05/13,01:35,1,0,01F0633N,01F0584N,42,82,5
2024/05/13,01:35,1,0,01F0633N,01F0584N,5,79,7
2024/05/13,01:35,1,0,01F0578S,01F0633S,31,97,11
2024/05/13,01:35,1,0,01F0578S,01F0633S,32,104,3
2024/05/13,01:35,1,0,01F0578S,01F0633S,41,86,2
2024/05/13,01:35,1,0,01F0578S,01F0633S,42,88,4
2024/05/13,01:35,1,0,01F0578S,01F0633S,5,93,1
2024/05/13,01:35,1,0,01F0633S,01F0664S,31,97,28
2024/05/13,01:35,1,0,01F0633S,01F0664S,32,93,4
2024/05/13,01:35,1,0,01F0633S,01F0664S,41,90,1
2024/05/13,01:35,1,0,01F0633S,01F0664S,42,90,3
2024/05/13,01:35,1,0,01F0633S,01F0664S,5,86,2
2024/05/13,01:35,1,0,01F0633N,01H0579N,31,82,3
2024/05/13,01:35,1,0,01F0633N,01H0579N,32,64,1
2024/05/13,01:35,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:35,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:35,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:35,1,0,01F0578S,01H0610S,31,93,5
2024/05/13,01:35,1,0,01F0578S,01H0610S,32,97,2
2024/05/13,01:35,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:35,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:35,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:40,1,0,01F0584N,01F0557N,31,97,31
2024/05/13,01:40,1,0,01F0584N,01F0557N,32,88,4
2024/05/13,01:40,1,0,01F0584N,01F0557N,41,0,0
2024/05/13,01:40,1,0,01F0584N,01F0557N,42,86,7
2024/05/13,01:40,1,0,01F0584N,01F0557N,5,86,7
2024/05/13,01:40,1,0,01F0633N,01F0584N,31,100,32
2024/05/13,01:40,1,0,01F0633N,01F0584N,32,90,4
2024/05/13,01:40,1,0,01F0633N,01F0584N,41,95,2
2024/05/13,01:40,1,0,01F0633N,01F0584N,42,90,3
2024/05/13,01:40,1,0,01F0633N,01F0584N,5,86,7
2024/05/13,01:40,1,0,01F0578S,01F0633S,31,97,21
2024/05/13,01:40,1,0,01F0578S,01F0633S,32,93,3
2024/05/13,01:40,1,0,01F0578S,01F0633S,41,97,1
2024/05/13,01:40,1,0,01F0578S,01F0633S,42,90,4
2024/05/13,01:40,1,0,01F0578S,01F0633S,5,86,3
2024/05/13,01:40,1,0,01F0633S,01F0664S,31,100,15
2024/05/13,01:40,1,0,01F0633S,01F0664S,32,95,6
2024/05/13,01:40,1,0,01F0633S,01F0664S,41,95,2
2024/05/13,01:40,1,0,01F0633S,01F0664S,42,90,5
2024/05/13,01:40,1,0,01F0633S,01F0664S,5,77,2
2024/05/13,01:40,1,0,01F0633N,01H0579N,31,95,6
2024/05/13,01:40,1,0,01F0633N,01H0579N,32,100,1
2024/05/13,01:40,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:40,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:40,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:40,1,0,01F0578S,01H0610S,31,97,3
2024/05/13,01:40,1,0,01F0578S,01H0610S,32,93,3
2024/05/13,01:40,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:40,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:40,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:45,1,0,01F0584N,01F0557N,31,95,32
2024/05/13,01:45,1,0,01F0584N,01F0557N,32,97,9
2024/05/13,01:45,1,0,01F0584N,01F0557N,41,93,3
2024/05/13,01:45,1,0,01F0584N,01F0557N,42,79,2
2024/05/13,01:45,1,0,01F0584N,01F0557N,5,75,1
2024/05/13,01:45,1,0,01F0633N,01F0584N,31,97,26
2024/05/13,01:45,1,0,01F0633N,01F0584N,32,95,6
2024/05/13,01:45,1,0,01F0633N,01F0584N,41,100,1
2024/05/13,01:45,1,0,01F0633N,01F0584N,42,79,4
2024/05/13,01:45,1,0,01F0633N,01F0584N,5,0,0
2024/05/13,01:45,1,0,01F0578S,01F0633S,31,95,18
2024/05/13,01:45,1,0,01F0578S,01F0633S,32,90,4
2024/05/13,01:45,1,0,01F0578S,01F0633S,41,50,2
2024/05/13,01:45,1,0,01F0578S,01F0633S,42,90,1
2024/05/13,01:45,1,0,01F0578S,01F0633S,5,86,5
2024/05/13,01:45,1,0,01F0633S,01F0664S,31,97,19
2024/05/13,01:45,1,0,01F0633S,01F0664S,32,93,3
2024/05/13,01:45,1,0,01F0633S,01F0664S,41,97,1
2024/05/13,01:45,1,0,01F0633S,01F0664S,42,0,0
2024/05/13,01:45,1,0,01F0633S,01F0664S,5,82,1
2024/05/13,01:45,1,0,01F0633N,01H0579N,31,97,2
2024/05/13,01:45,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,01:45,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:45,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:45,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:45,1,0,01F0578S,01H0610S,31,93,1
2024/05/13,01:45,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,01:45,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:45,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:45,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:50,1,0,01F0584N,01F0557N,31,97,40
2024/05/13,01:50,1,0,01F0584N,01F0557N,32,91,6
2024/05/13,01:50,1,0,01F0584N,01F0557N,41,0,0
2024/05/13,01:50,1,0,01F0584N,01F0557N,42,91,6
2024/05/13,01:50,1,0,01F0584N,01F0557N,5,82,8
2024/05/13,01:50,1,0,01F0633N,01F0584N,31,108,19
2024/05/13,01:50,1,0,01F0633N,01F0584N,32,90,6
2024/05/13,01:50,1,0,01F0633N,01F0584N,41,0,0
2024/05/13,01:50,1,0,01F0633N,01F0584N,42,91,8
2024/05/13,01:50,1,0,01F0633N,01F0584N,5,86,11
2024/05/13,01:50,1,0,01F0578S,01F0633S,31,97,12
2024/05/13,01:50,1,0,01F0578S,01F0633S,32,93,4
2024/05/13,01:50,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,01:50,1,0,01F0578S,01F0633S,42,97,1
2024/05/13,01:50,1,0,01F0578S,01F0633S,5,91,6
2024/05/13,01:50,1,0,01F0633S,01F0664S,31,95,16
2024/05/13,01:50,1,0,01F0633S,01F0664S,32,97,5
2024/05/13,01:50,1,0,01F0633S,01F0664S,41,0,0
2024/05/13,01:50,1,0,01F0633S,01F0664S,42,95,2
2024/05/13,01:50,1,0,01F0633S,01F0664S,5,84,8
2024/05/13,01:50,1,0,01F0633N,01H0579N,31,90,4
2024/05/13,01:50,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,01:50,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:50,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:50,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:50,1,0,01F0578S,01H0610S,31,93,6
2024/05/13,01:50,1,0,01F0578S,01H0610S,32,86,1
2024/05/13,01:50,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,01:50,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:50,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,01:55,1,0,01F0584N,01F0557N,31,100,32
2024/05/13,01:55,1,0,01F0584N,01F0557N,32,95,6
2024/05/13,01:55,1,0,01F0584N,01F0557N,41,93,1
2024/05/13,01:55,1,0,01F0584N,01F0557N,42,88,4
2024/05/13,01:55,1,0,01F0584N,01F0557N,5,82,5
2024/05/13,01:55,1,0,01F0633N,01F0584N,31,100,28
2024/05/13,01:55,1,0,01F0633N,01F0584N,32,99,2
2024/05/13,01:55,1,0,01F0633N,01F0584N,41,0,0
2024/05/13,01:55,1,0,01F0633N,01F0584N,42,86,2
2024/05/13,01:55,1,0,01F0633N,01F0584N,5,79,4
2024/05/13,01:55,1,0,01F0578S,01F0633S,31,97,19
2024/05/13,01:55,1,0,01F0578S,01F0633S,32,90,5
2024/05/13,01:55,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,01:55,1,0,01F0578S,01F0633S,42,91,6
2024/05/13,01:55,1,0,01F0578S,01F0633S,5,82,6
2024/05/13,01:55,1,0,01F0633S,01F0664S,31,93,18
2024/05/13,01:55,1,0,01F0633S,01F0664S,32,93,7
2024/05/13,01:55,1,0,01F0633S,01F0664S,41,0,0
2024/05/13,01:55,1,0,01F0633S,01F0664S,42,86,4
2024/05/13,01:55,1,0,01F0633S,01F0664S,5,82,7
2024/05/13,01:55,1,0,01F0633N,01H0579N,31,93,3
2024/05/13,01:55,1,0,01F0633N,01H0579N,32,93,1
2024/05/13,01:55,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,01:55,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,01:55,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,01:55,1,0,01F0578S,01H0610S,31,95,4
2024/05/13,01:55,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,01:55,1,0,01F0578S,01H0610S,41,93,1
2024/05/13,01:55,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,01:55,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,02:00,1,0,01F0584N,01F0557N,31,97,31
2024/05/13,02:00,1,0,01F0584N,01F0557N,32,90,5
2024/05/13,02:00,1,0,01F0584N,01F0557N,41,93,1
2024/05/13,02:00,1,0,01F0584N,01F0557N,42,90,5
2024/05/13,02:00,1,0,01F0584N,01F0557N,5,82,3
2024/05/13,02:00,1,0,01F0633N,01F0584N,31,100,26
2024/05/13,02:00,1,0,01F0633N,01F0584N,32,97,4
2024/05/13,02:00,1,0,01F0633N,01F0584N,41,97,1
2024/05/13,02:00,1,0,01F0633N,01F0584N,42,93,9
2024/05/13,02:00,1,0,01F0633N,01F0584N,5,90,1
2024/05/13,02:00,1,0,01F0578S,01F0633S,31,100,13
2024/05/13,02:00,1,0,01F0578S,01F0633S,32,104,3
2024/05/13,02:00,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,02:00,1,0,01F0578S,01F0633S,42,86,2
2024/05/13,02:00,1,0,01F0578S,01F0633S,5,90,3
2024/05/13,02:00,1,0,01F0633S,01F0664S,31,97,21
2024/05/13,02:00,1,0,01F0633S,01F0664S,32,100,2
2024/05/13,02:00,1,0,01F0633S,01F0664S,41,0,0
2024/05/13,02:00,1,0,01F0633S,01F0664S,42,88,4
2024/05/13,02:00,1,0,01F0633S,01F0664S,5,81,2
2024/05/13,02:00,1,0,01F0633N,01H0579N,31,100,4
2024/05/13,02:00,1,0,01F0633N,01H0579N,32,86,1
2024/05/13,02:00,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,02:00,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,02:00,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,02:00,1,0,01F0578S,01H0610S,31,99,4
2024/05/13,02:00,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,02:00,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,02:00,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,02:00,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,02:05,1,0,01F0584N,01F0557N,31,100,24
2024/05/13,02:05,1,0,01F0584N,01F0557N,32,97,4
2024/05/13,02:05,1,0,01F0584N,01F0557N,41,86,1
2024/05/13,02:05,1,0,01F0584N,01F0557N,42,86,7
2024/05/13,02:05,1,0,01F0584N,01F0557N,5,88,2
2024/05/13,02:05,1,0,01F0633N,01F0584N,31,100,21
2024/05/13,02:05,1,0,01F0633N,01F0584N,32,104,2
2024/05/13,02:05,1,0,01F0633N,01F0584N,41,18,1
2024/05/13,02:05,1,0,01F0633N,01F0584N,42,86,5
2024/05/13,02:05,1,0,01F0633N,01F0584N,5,82,3
2024/05/13,02:05,1,0,01F0578S,01F0633S,31,99,18
2024/05/13,02:05,1,0,01F0578S,01F0633S,32,93,4
2024/05/13,02:05,1,0,01F0578S,01F0633S,41,97,1
2024/05/13,02:05,1,0,01F0578S,01F0633S,42,86,3
2024/05/13,02:05,1,0,01F0578S,01F0633S,5,84,6
2024/05/13,02:05,1,0,01F0633S,01F0664S,31,100,15
2024/05/13,02:05,1,0,01F0633S,01F0664S,32,97,3
2024/05/13,02:05,1,0,01F0633S,01F0664S,41,97,1
2024/05/13,02:05,1,0,01F0633S,01F0664S,42,86,3
2024/05/13,02:05,1,0,01F0633S,01F0664S,5,90,3
2024/05/13,02:05,1,0,01F0633N,01H0579N,31,95,6
2024/05/13,02:05,1,0,01F0633N,01H0579N,32,82,1
2024/05/13,02:05,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,02:05,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,02:05,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,02:05,1,0,01F0578S,01H0610S,31,104,3
2024/05/13,02:05,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,02:05,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,02:05,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,02:05,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,02:10,1,0,01F0584N,01F0557N,31,100,34
2024/05/13,02:10,1,0,01F0584N,01F0557N,32,97,5
2024/05/13,02:10,1,0,01F0584N,01F0557N,41,93,3
2024/05/13,02:10,1,0,01F0584N,01F0557N,42,82,4
2024/05/13,02:10,1,0,01F0584N,01F0557N,5,79,5
2024/05/13,02:10,1,0,01F0633N,01F0584N,31,104,18
2024/05/13,02:10,1,0,01F0633N,01F0584N,32,86,1
2024/05/13,02:10,1,0,01F0633N,01F0584N,41,95,2
2024/05/13,02:10,1,0,01F0633N,01F0584N,42,84,4
2024/05/13,02:10,1,0,01F0633N,01F0584N,5,82,4
2024/05/13,02:10,1,0,01F0578S,01F0633S,31,93,9
2024/05/13,02:10,1,0,01F0578S,01F0633S,32,100,6
2024/05/13,02:10,1,0,01F0578S,01F0633S,41,97,1
2024/05/13,02:10,1,0,01F0578S,01F0633S,42,100,2
2024/05/13,02:10,1,0,01F0578S,01F0633S,5,90,6
2024/05/13,02:10,1,0,01F0633S,01F0664S,31,104,18
2024/05/13,02:10,1,0,01F0633S,01F0664S,32,91,4
2024/05/13,02:10,1,0,01F0633S,01F0664S,41,93,1
2024/05/13,02:10,1,0,01F0633S,01F0664S,42,82,4
2024/05/13,02:10,1,0,01F0633S,01F0664S,5,82,11
2024/05/13,02:10,1,0,01F0633N,01H0579N,31,97,3
2024/05/13,02:10,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,02:10,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,02:10,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,02:10,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,02:10,1,0,01F0578S,01H0610S,31,95,4
2024/05/13,02:10,1,0,01F0578S,01H0610S,32,100,1
2024/05/13,02:10,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,02:10,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,02:10,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,02:15,1,0,01F0584N,01F0557N,31,99,28
2024/05/13,02:15,1,0,01F0584N,01F0557N,32,86,3
2024/05/13,02:15,1,0,01F0584N,01F0557N,41,100,1
2024/05/13,02:15,1,0,01F0584N,01F0557N,42,81,4
2024/05/13,02:15,1,0,01F0584N,01F0557N,5,88,8
2024/05/13,02:15,1,0,01F0633N,01F0584N,31,100,32
2024/05/13,02:15,1,0,01F0633N,01F0584N,32,95,4
2024/05/13,02:15,1,0,01F0633N,01F0584N,41,104,1
2024/05/13,02:15,1,0,01F0633N,01F0584N,42,90,7
2024/05/13,02:15,1,0,01F0633N,01F0584N,5,86,10
2024/05/13,02:15,1,0,01F0578S,01F0633S,31,97,11
2024/05/13,02:15,1,0,01F0578S,01F0633S,32,93,5
2024/05/13,02:15,1,0,01F0578S,01F0633S,41,97,1
2024/05/13,02:15,1,0,01F0578S,01F0633S,42,86,5
2024/05/13,02:15,1,0,01F0578S,01F0633S,5,90,3
2024/05/13,02:15,1,0,01F0633S,01F0664S,31,93,19
2024/05/13,02:15,1,0,01F0633S,01F0664S,32,108,3
2024/05/13,02:15,1,0,01F0633S,01F0664S,41,97,1
2024/05/13,02:15,1,0,01F0633S,01F0664S,42,86,3
2024/05/13,02:15,1,0,01F0633S,01F0664S,5,91,2
2024/05/13,02:15,1,0,01F0633N,01H0579N,31,97,1
2024/05/13,02:15,1,0,01F0633N,01H0579N,32,86,3
2024/05/13,02:15,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,02:15,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,02:15,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,02:15,1,0,01F0578S,01H0610S,31,95,4
2024/05/13,02:15,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,02:15,1,0,01F0578S,01H0610S,41,86,1
2024/05/13,02:15,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,02:15,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,02:20,1,0,01F0584N,01F0557N,31,97,19
2024/05/13,02:20,1,0,01F0584N,01F0557N,32,91,4
